holding_days,window_train,annual_ret,total_ret,sharpe,annual_vol,days,max_drawdown,calmar_ratio,risk_adjusted_ret,annual_ret_norm,max_dd_norm,composite_score
35,50,0.16989558101028157,1.5257618729445013,0.7311572704881535,0.20501140734086465,1488,-0.21635063608152816,0.7852788606836323,0.13313856399126636,1.0,0.9113948259821314,0.42658155220536054
35,20,0.14964353705549338,1.316440738607596,0.6302211009109913,0.20571119701973212,1518,-0.23957146193547296,0.6246300617216207,0.11379321611391371,0.940458495757753,0.8735212702953822,0.3962645659418125
35,40,0.12340157032944932,0.9971130897640623,0.5019625123588899,0.20599460673573156,1498,-0.31628854693414077,0.3901550388896776,0.08437106696055661,0.8633064721579701,0.7483944204108195,0.3797962043873332
40,220,0.14306680032310148,1.0113761722288017,0.581295027512678,0.21171142792962805,1317,-0.2075210047211603,0.689408768598321,0.11337743417780984,0.9211227290111441,0.9257961025398103,0.3670470795458578
35,170,0.12614859822576752,0.9058597839940707,0.5069703517455895,0.20937831543852403,1368,-0.25389219335836277,0.49685890911861075,0.09412045393314453,0.871382801317997,0.8501639176141614,0.35491878563834944
15,40,0.11226191814907005,0.8918020220008267,0.4475606451044072,0.20614394754826385,1510,-0.29434236932600144,0.38139911153848666,0.07921847917599113,0.8305556224641844,0.7841890034709199,0.34613223468365306
25,50,0.09349766679465765,0.6993721598307838,0.3559041615150029,0.2065097145304366,1495,-0.34077462986201057,0.2743680385846726,0.0616360339997466,0.7753882648327497,0.7084572092559676,0.33023462260613445
35,60,0.09593460365259565,0.7113548499360018,0.36923187489019027,0.20565560239125788,1478,-0.3242488637448928,0.29586720071923983,0.06482791742442487,0.7825529187604683,0.7354110104359771,0.3271637400015346
20,360,0.05988093893066182,0.316041404362152,0.19015771895044506,0.20972558542866596,1190,-0.46909537097028764,0.1276519501925647,0.03179106766893387,0.6765542632281196,0.4991639324062276,0.32383880453781544
20,60,0.10531045271285056,0.8076294825482948,0.4134919969986722,0.20631705893239938,1490,-0.25731014331556123,0.409274392979135,0.07821300503268035,0.8101181441689312,0.8445891840171439,0.3137059457131087
40,200,0.10045463252692777,0.6617409190627155,0.38100994903490226,0.211161500456141,1337,-0.27365751028226903,0.36708158465416135,0.07296446789328848,0.7958419141328339,0.8179263548378728,0.3117114334416219
5,50,0.03994993666933344,0.26259620896529934,0.09646245084786773,0.20681556910467436,1500,-0.49881837873194323,0.08008914340905206,0.020022174029492724,0.6179566294117788,0.4506852091808215,0.29736407783399865
25,20,0.0662797039397387,0.47456748548466865,0.22271456156420955,0.20779828500973907,1525,-0.3878711943566795,0.17088070705964584,0.04057171601102513,0.6953667887580682,0.6316419241639258,0.29726417488146994
35,30,0.08485967909692405,0.6280956780841969,0.31478975917732427,0.20604126152778662,1508,-0.3053610835282293,0.2778994563302928,0.05894683554002948,0.7499923698654427,0.7662172961526998,0.2951294700599999
40,170,0.08403217779500127,0.5491372142629822,0.30515443696776523,0.20983531627877086,1367,-0.30828055534284127,0.27258345146533297,0.05812669135768991,0.7475594958114019,0.7614555887508153,0.2948549704427367
5,370,0.04681303546352589,0.23890484834016346,0.12740827194398133,0.210449722411391,1180,-0.4591642157951171,0.1019527085368827,0.025318164745927015,0.6381343076195507,0.5153618127454693,0.2920854715100447
20,270,0.05406143680077413,0.30660519318379786,0.16184325668967348,0.21045941299911722,1280,-0.4257599017011253,0.12697634649193468,0.03104424478265494,0.6594447847217514,0.5698448082243548,0.29065790683791953
20,370,0.02437862796714718,0.11939083966976405,0.020897161331785083,0.20953218945040078,1180,-0.5466798838867202,0.04459397297340244,0.011051322460749611,0.5721766012221126,0.3726222930669599,0.2887369329353908
5,20,0.07070488821483245,0.514042209463268,0.2420765204083573,0.20945810080754093,1530,-0.34965210523642354,0.20221496497790017,0.04598277520001029,0.7083769386904124,0.6939778983104674,0.28767048759014846
40,190,0.0677212303565462,0.41943050639468793,0.22650828729586786,0.2106820502077796,1347,-0.36163211595895295,0.1872655313728632,0.043231058527364724,0.6996049116583181,0.6744383002754349,0.2873919480781921
15,20,0.05958767514030083,0.4210746130528915,0.18978493569121319,0.20859229419932138,1530,-0.3944503304040474,0.1510650912099969,0.03608329699320013,0.6756920605162918,0.6209112431352682,0.2867110694208238
40,320,0.0809043043041986,0.45603209195882655,0.2874176739192491,0.21190173684764368,1217,-0.299276732900691,0.27033275697728587,0.05669152843443472,0.7383634712946859,0.7761409738788576,0.2840121377426229
35,70,0.0972111781560534,0.7167479592705814,0.3750943003913872,0.20584471178444572,1468,-0.22268636845121237,0.4365385220126354,0.07556357391961804,0.7863060790035954,0.901061140426378,0.28009591317460336
20,300,0.020802152664325613,0.1075237843853416,0.0038052642342711962,0.21080077885294204,1250,-0.5422465102574652,0.038362907406169384,0.009522257976252018,0.5616616764130098,0.3798531996713962,0.27920721358768796
20,170,0.03449979426300698,0.20411099889849615,0.06930796739786205,0.2092081878519244,1380,-0.48153834669752726,0.07164495724922532,0.017886820372193763,0.6019330775208391,0.4788692306984319,0.2776923850550578
40,210,0.09022900928010325,0.5760268849562489,0.33200468050939785,0.2115301783467336,1327,-0.24266660346927205,0.37182293727339616,0.06833344206370316,0.7657783318450583,0.8684730426407745,0.27550291949930844
40,70,0.051345912657549064,0.3384145074740701,0.15211379607187098,0.20606883443194524,1467,-0.4050549764630269,0.1267628239156713,0.030547995214572892,0.651461077365856,0.6036148878902288,0.2749382877890305
35,180,0.07876227999856034,0.5046421436201556,0.2796594064981137,0.2101208778720507,1358,-0.2875109593863967,0.2739453138296157,0.05611726131271425,0.7320658674791954,0.7953311474409062,0.273846763003165
20,80,0.10754279851086102,0.8145531170947078,0.4250822136224938,0.20594321687758466,1470,-0.16202551982772873,0.6637398764417132,0.09011812067841007,0.8166812953796996,1.0,0.27167690676578965
20,350,0.0093340541385325,0.04523497779126684,-0.05055439762230222,0.21097958561694322,1200,-0.5715868767404582,0.016330070752780482,0.00399883128616236,0.5279451864355833,0.3319985707769424,0.2699620592718256
35,260,0.07655823367887415,0.45370414588891106,0.2692248110278043,0.21007808850512322,1278,-0.28854428338319926,0.26532576830573185,0.0544677930049199,0.7255859174264169,0.7936457787041733,0.26981640858723976
45,20,0.0850694347170764,0.632094044935106,0.31574112276405536,0.20608476383261926,1512,-0.25009567102220864,0.3401475698054853,0.0637939373580292,0.7506090565156899,0.8563561090985954,0.26851950683140424
15,50,0.05190303984904299,0.3514743221669987,0.1545413938215292,0.20643685850203947,1500,-0.3858396244768735,0.13451972414552762,0.03187679044448004,0.6530990449265557,0.634955448646574,0.26668269685461676
35,340,0.0734875476644703,0.400902830501775,0.2556191843797949,0.2092470007454501,1198,-0.2918287462818693,0.25181737097787726,0.05204176876221882,0.7165580254881313,0.7882887647342026,0.2651039884214311
20,310,0.02075103608885054,0.1063466473320469,0.0035537767965892653,0.21133462562177355,1240,-0.5076709550886471,0.040874972028342824,0.0102163377785448,0.5615113924316846,0.43624650895001693,0.2621840220171741
5,360,0.031231750245641177,0.1563020692929824,0.05270336913628632,0.21311256623076313,1190,-0.45149610268126583,0.06917390883369212,0.017130736729819518,0.5923249482298779,0.5278686335991472,0.2562668736811704
40,230,0.05861167691632296,0.3436835111243437,0.1825333004821154,0.21153223447086097,1307,-0.3276508732920437,0.17888454356134392,0.039407509789578625,0.6728226018817393,0.7298622759145913,0.25201713854284
20,320,0.01293552576013357,0.0647423163746339,-0.03334135039776402,0.21188326674195526,1230,-0.5098703670398309,0.025370224661679645,0.006340084492961079,0.538533601032876,0.4326592312392584,0.24717575135123562
5,60,0.026154363962550997,0.16492319413126633,0.0297283817209385,0.2070198109107403,1490,-0.45374102598434063,0.057641611546613,0.014287056024215244,0.5773973084524289,0.5242071261115898,0.24691597808322321
15,300,0.0032224243455314383,0.016086566652369738,-0.07966928127076915,0.21059027252231902,1250,-0.5497752750663378,0.005861348248414062,0.001450815114586428,0.5099768454592651,0.36757365823584315,0.24671169435073265
15,30,0.04866226311848765,0.33189178108156203,0.137982068025104,0.20772455094145229,1520,-0.3468483856185476,0.1402983699396681,0.031783835715295215,0.643571082125304,0.6985508119417722,0.2409345139051811
20,340,0.001070075501030443,0.005148522164551528,-0.08913577726663287,0.21237178919015043,1210,-0.5464964726963812,0.001958064789971569,0.00048528301419849306,0.5036488872471583,0.3729214397887245,0.24067778913639343
5,40,-0.015823076253588253,-0.09114617027085292,-0.17195976982459268,0.20832242500748596,1510,-0.6169080907738418,-0.025649001026619676,-0.006061692491818211,0.45398260817389263,0.25807891200680266,0.24036415211968404
25,180,-0.02673317582362944,-0.13651214766075226,-0.2224765046024072,0.2100589269286991,1365,-0.658839950327249,-0.040576130531172164,-0.009120291591899808,0.4219066487653925,0.18968734713164018,0.2384284499962827
35,160,0.06987428274529539,0.4467680751226357,0.23860668982670166,0.20902298582457485,1378,-0.2524342892318231,0.2768018677570634,0.052235617844903305,0.7059349383077113,0.8525417836500097,0.23839192172039492
20,330,0.017468068870472253,0.08745217794057059,-0.01194192215152817,0.21202040152336313,1220,-0.47120204507610675,0.037071292565487225,0.00923707909517545,0.5518593885649828,0.49572791167369973,0.23758319849337806
20,180,0.0032343627377018347,0.017710263261950132,-0.0799455361559954,0.20971323814232562,1370,-0.528642408440076,0.006118243043054053,0.001524541430274299,0.510011944624053,0.4020417174695935,0.236395845995959
20,290,0.00716550706180441,0.03634467251688456,-0.06093376868052506,0.2106302173017833,1260,-0.510662206926874,0.014031794334117423,0.0035063534118732692,0.5215696050247998,0.4313677271280116,0.23568840537895636
25,170,-0.01700848849505443,-0.08935537172854957,-0.17657694112363428,0.20958845622510877,1375,-0.6104222659995766,-0.027863479827693945,-0.006626128406675576,0.45049746720927497,0.26865740078698963,0.23475100681039557
5,350,0.009574585324618967,0.04642163634825636,-0.0489501862148041,0.21298008202935204,1200,-0.49841851132453296,0.019209931226620736,0.004802434760572662,0.5286523540019155,0.45133739961612834,0.2346554279165023
35,330,0.05560337183192998,0.2961476563938936,0.16801630699408013,0.2119042637521156,1208,-0.30455032302945795,0.18257531720480785,0.03866934697898864,0.6639781114024458,0.7675396600984085,0.2345227799521895
30,160,0.04419426275623506,0.2672140834332235,0.11571534559038142,0.20908430625856553,1380,-0.34685051087558716,0.1274158790905954,0.028865460141464995,0.6304350518501709,0.6985473456119635,0.23174033261153057
15,290,-0.01610949390863403,-0.07799378262698509,-0.17156483931172098,0.21047141158699587,1260,-0.5971498950661326,-0.026977303423707296,-0.006489711311524718,0.45314053326722964,0.290304859960264,0.23010691529898153
20,280,0.022487624173979315,0.11859676030133448,0.011825956153328094,0.21035290015676578,1270,-0.4339720748017045,0.051818136418696106,0.012728623253836545,0.5666170038489107,0.5564506164247047,0.22969671776682601
25,320,-0.004052201440934544,-0.019544696827980435,-0.11351329749293379,0.21188884449799192,1225,-0.5421254182011603,-0.007474656795064606,-0.00185540004013256,0.48858926783536727,0.3800507028423226,0.22799727663206026
5,390,0.02876312558932903,0.13943586970181565,0.04168082651755351,0.2102435657229234,1160,-0.4010060148858219,0.07172741685063934,0.01722893922109179,0.5850671314004031,0.610218812002675,0.22648134837947967
15,60,0.030788831427475127,0.19637819737542195,0.0522468463261033,0.2064972756467574,1490,-0.3899292656671405,0.07896004259848946,0.018783364998210376,0.5910227560783262,0.6282851754042428,0.22523037663355547
25,60,0.015233000929156804,0.093178011712856,-0.02316788943738685,0.20575888380883414,1485,-0.4535405763135729,0.03358685357983246,0.008324216908761835,0.5452882341863613,0.5245340628801597,0.224341545066405
20,200,-0.0138353581637638,-0.07191828341320372,-0.16055858590313937,0.21073527755267946,1350,-0.5745515166807504,-0.02408027437416272,-0.005886232146951906,0.45982654794322597,0.32716319340595423,0.22372962553847192
35,350,0.05689950025623025,0.29808070184315727,0.1762856087766652,0.2093165772991596,1188,-0.27490846655272294,0.20697616544784683,0.04125734589317372,0.6677887606508011,0.8158860242196284,0.2226863251896722
15,70,0.0449919439022437,0.2949428856014511,0.12154322841522644,0.20562185345993997,1480,-0.3244182400700447,0.13868500085731786,0.03039573664414762,0.6327802539169383,0.7351347548142776,0.22240575129757348
5,380,0.00801025910251707,0.03773694383696702,-0.056947642700802256,0.2105397226093438,1170,-0.47624237892684107,0.016819710838349357,0.0041954342517139575,0.524053196672538,0.4875070427874554,0.22058512483454
30,280,0.02054136602405121,0.10701387498337511,0.002571839136599118,0.21049762263400654,1260,-0.4185452837373448,0.049078001406752926,0.011943874153162042,0.5608949573162666,0.5816119708967128,0.21814287885237274
40,180,0.04170680052123732,0.24611494781194398,0.10318767175908744,0.2103623441753415,1357,-0.3278335026240551,0.12721945800964957,0.028033914023117324,0.6231218520789187,0.7295644044168473,0.21731597513018888
10,380,0.001983427272530758,0.009242095912158854,-0.08579327119141042,0.20999983422095056,1170,-0.49331852182727076,0.004020581398776732,0.001004965862293989,0.5063341637801766,0.4596555678605012,0.21653724428797325
25,30,-0.0073544611312218455,-0.043407423175564896,-0.13252940685846232,0.20640295448115634,1515,-0.5309894226476949,-0.01385048518396089,-0.003449320061269445,0.4788805436296924,0.3982136980077128,0.21575227113847084
35,190,-0.0016239484051530084,-0.008656213617318387,-0.10275629858846808,0.21043915265725402,1348,-0.5033672357053486,-0.0032261702589312033,-0.0008065059855230291,0.4957283911136896,0.44326594730887314,0.21403008958692077
40,260,0.034927959819532894,0.19002597756562034,0.07109036094464201,0.20998570862732405,1277,-0.3486932323722044,0.10016816094167799,0.02274881660989349,0.603191894722559,0.6955418360036373,0.2135717755047001
40,310,0.03643000420600884,0.19032317361374052,0.07763672892233907,0.21162669311382198,1227,-0.34194256129957834,0.10653837319213459,0.023973035259651762,0.6076079419328582,0.7065522935300045,0.21335987129399936
35,150,0.05082381228543853,0.3139697074961316,0.1475943303285475,0.20884143867060612,1388,-0.27448398648519323,0.1851613018895737,0.036873489680956224,0.6499260895102945,0.8165783583156084,0.2099747551625236
25,160,0.01002342446595117,0.05634496116908383,-0.04765124419310221,0.20936652763188496,1385,-0.44562076892906544,0.022493171694039048,0.005556778348131603,0.5299719520482844,0.5374514013026652,0.2097449460429995
20,90,0.0439004740432567,0.28263852285710755,0.11581098650856618,0.20637484200593398,1460,-0.30302150291212027,0.14487577159165613,0.03059768642011453,0.6295713058530173,0.770033191302389,0.20968995670639543
35,300,0.03844649972103631,0.20362243364770327,0.08735661138455267,0.211163178478077,1238,-0.3251928244193243,0.11822677757323743,0.025943973887715747,0.6135364880356872,0.7338713947739826,0.20931412319278622
40,80,0.000788367617118757,0.004566741465578117,-0.09310274578038025,0.2063487195984477,1457,-0.48257737917270727,0.0016336605301936708,0.0004079192386249549,0.5028206591827492,0.477174551337905,0.20882209602655294
30,30,0.013792562227550764,0.08554389407733609,-0.030103428818605612,0.2062036789846574,1510,-0.4271266666153475,0.03229150344755171,0.007901391099212254,0.5410533091953904,0.5676155917694761,0.20845263890593047
15,80,0.013198031958547629,0.07948588745137064,-0.03300065864207572,0.2061161298392962,1470,-0.4272212280186235,0.030892734473326074,0.007559552537787872,0.5393053756725805,0.5674613605377654,0.20727535480947673
45,30,-0.005004307947879427,-0.029459500190004206,-0.1212518349447849,0.2062179756641685,1502,-0.5033400826434932,-0.009942200354077285,-0.0024854391718203066,0.4857900514328704,0.4433102344073043,0.207059965680818
35,140,0.06050646295092199,0.38528195636380724,0.19411006245689819,0.20867781112540923,1398,-0.22515966393153675,0.2687269197973217,0.046882848087206414,0.678393319137197,0.8970271540947533,0.2057671771676119
40,160,0.04212713836602,0.2529214829777695,0.10569255059527424,0.20935381198955905,1377,-0.3015741655974149,0.13969080634797293,0.029422681764280673,0.6243576556167827,0.772393822691246,0.20533221212437408
20,20,0.03654939875765617,0.24352235224809227,0.07943191492003701,0.20834696953127993,1530,-0.3231376553602685,0.11310782928379852,0.024738911738279645,0.6079589648330297,0.7372234099130397,0.20440425240920887
20,150,0.00867812552949565,0.049174659897031514,-0.0541678316034445,0.20901472581347336,1400,-0.43588117697558215,0.019909383538215496,0.00489549395975724,0.5260167402923314,0.5533368388205475,0.2022106665584677
40,360,-0.0030623761057998466,-0.014223069259984178,-0.110171275812121,0.20933202357689804,1177,-0.48020749086020276,-0.006377193534224481,-0.0015918001599634635,0.49149937851469316,0.48103987884776905,0.1997376013059545
35,250,0.03151359223065331,0.1718499137681917,0.05483673144657972,0.2099613147415524,1288,-0.32985278560075404,0.09553835409714141,0.021118746049086035,0.5931535705548001,0.7262709200788507,0.19732622336470482
15,110,-0.01140654708629929,-0.06345233480510992,-0.15178256641002735,0.20691801324176617,1440,-0.5084687489971226,-0.02243313302694998,-0.005606674358951917,0.4669673118777363,0.43494529373014307,0.19639353019537248
25,130,-0.02847975772411515,-0.14976072292715426,-0.23243229571447066,0.2085758245216907,1415,-0.5798774823762693,-0.04911340514104544,-0.011964987516369147,0.416771655286741,0.3184764541993603,0.1961972224409106
25,90,-0.008150690843301223,-0.046154311684383664,-0.13617206769887893,0.20672881978668067,1455,-0.494372250808922,-0.016486950531637984,-0.004121215465450727,0.476539608814154,0.4579369182518987,0.19619665069433817
40,390,-0.008299079245646879,-0.03722120826352315,-0.13486135274219094,0.20983831668769554,1147,-0.4908207182984461,-0.01690857564940969,-0.004225719209082751,0.4761033432842407,0.4637295272294971,0.19415348213011932
30,20,-0.016020718342992568,-0.09282085679452479,-0.17463542159956122,0.20626238373099376,1520,-0.5219636647437387,-0.030693167791397972,-0.007658485484856931,0.4534015356001324,0.4129348602411624,0.19350061684774394
35,80,0.03178496444206158,0.19845904913548051,0.05714189128190861,0.20624036372756105,1458,-0.31950575591526054,0.09948166458225437,0.021629485351261017,0.5939514114894171,0.7431470987062105,0.1928218584307288
45,70,-0.01045218570105011,-0.05913762114547072,-0.14760352245829347,0.20631069769798083,1462,-0.49700977147343983,-0.02103014125871904,-0.005257347274373239,0.46977315767756317,0.45363507789570834,0.1927506870055817
5,170,0.003925299246074765,0.02168539113211665,-0.07664669231361566,0.20972465045395958,1380,-0.43607139020793506,0.009001506024513639,0.002213588546856783,0.5120433148470415,0.5530265978543912,0.19252234103661162
35,230,0.0369368394685996,0.2071520019797668,0.07990930408952532,0.21195078172154574,1308,-0.29372420029949897,0.12575347700644537,0.026087595834094215,0.6090980499933107,0.7851972475013572,0.19080946074491037
20,230,-0.032988455527658056,-0.1611396996350266,-0.24995939153327085,0.21198825618282494,1320,-0.586652482267064,-0.05623168148914539,-0.01363569620620081,0.40351597353945795,0.3074263159632932,0.1902332866886326
20,100,0.011023013749105859,0.0651110284531875,-0.04344200091254439,0.20664301971187363,1450,-0.4006672881887814,0.027511638893545444,0.006606452722583962,0.5329107689734466,0.6107712809158672,0.1898061540066524
15,90,0.024138811638074964,0.1481943719815617,0.020061839987791912,0.20630269409952054,1460,-0.3448980468711209,0.06998825263598836,0.015813382650313026,0.5714715353528753,0.7017318470876922,0.18951052062070503
25,190,-0.05526846134035579,-0.26339657507342573,-0.3572353636326468,0.21069711737093322,1355,-0.6778647699964021,-0.08153316677107904,-0.01780391850582047,0.33801221186603997,0.15865754777385255,0.1890112839740722
25,240,-0.048600026539815544,-0.22740490082156872,-0.32283571897107505,0.2124920586806625,1305,-0.6457488154305224,-0.0752615032013861,-0.017216616971837705,0.3576175731743557,0.21103920729511882,0.18702053903351334
10,30,0.01743784237416346,0.10990463631241698,-0.012276343084007975,0.20870690956610585,1520,-0.36722177429046055,0.04748586166453923,0.011034286957725776,0.551770521927017,0.6653214739653022,0.18664292315932127
20,160,-0.02767524675646671,-0.1434180658066272,-0.2278064626950053,0.20927960599737633,1390,-0.5541402402845642,-0.049942676500545805,-0.01233927886890364,0.4191369371960689,0.3604543268949582,0.18525955796876076
10,310,-0.013123334032794864,-0.06293497319482688,-0.15679509442021175,0.21125236191397764,1240,-0.48601624121229636,-0.027001842572298877,-0.0067451805540024974,0.4619199162920857,0.47156570978443796,0.18187422846912854
25,100,-0.0251501282090133,-0.13589286698817205,-0.21808924188811846,0.2070259303857624,1445,-0.5365184388686071,-0.04687654027706688,-0.011656620684968168,0.42656084744636374,0.3891957799951162,0.18183385921391979
5,400,0.013139462371873245,0.06138145196647726,-0.03257455071447767,0.21061035310235632,1150,-0.3735703446434743,0.03517265907285334,0.008230948885182596,0.5391331796561574,0.6549668494438292,0.18090317092616134
45,60,0.016609907739775,0.10100785795748046,-0.016456652451080356,0.20600132805274426,1472,-0.3567995875339194,0.046552485821458434,0.010683499509246824,0.5493363738649353,0.6823202350336777,0.17983939119535136
35,220,-0.007578651676740988,-0.039007345883318,-0.1303309289099315,0.2116048117465649,1318,-0.45712265455064305,-0.01657903322291233,-0.004114278304354466,0.47822141794603795,0.5186916333111475,0.17914750256888232
20,390,-0.02751359116833052,-0.12052029668510567,-0.22611169310767748,0.21013327756430492,1160,-0.5401443494473462,-0.050937478465675534,-0.01265228036575238,0.4196122085764926,0.383281859143084,0.1787439882606196
40,330,0.015295592003004232,0.07541474132001436,-0.02233845472799298,0.2105968409310128,1207,-0.3594715394967306,0.042550216978007364,0.00979726199817042,0.5454722534733691,0.6779622366535873,0.1784419064352822
15,320,-0.024211823518167974,-0.11275215374155456,-0.2089026357016118,0.21163841887240897,1230,-0.5237241603774219,-0.04623010613205188,-0.011531506574909136,0.42931948617217386,0.41006346239175073,0.17750460160299647
40,250,0.026582448039087048,0.14337828870589742,0.031324595947624066,0.21013672610791706,1287,-0.30915740401653535,0.08598354007936125,0.018364287410918455,0.5786558861009868,0.7600254338854852,0.1770514901050452
35,130,0.022168544886434827,0.13032972369783646,0.010400754119519162,0.20849881282791832,1408,-0.32714243350487726,0.06776419875871689,0.014916273165024434,0.5656789029443622,0.730691549718793,0.17676776714541562
20,400,-0.05771149690745814,-0.23759032756610043,-0.3701501968477415,0.20994584784571704,1150,-0.6586795288579044,-0.0876169584433952,-0.019698115314769206,0.33082962758430906,0.18994899723361278,0.17459604013893248
10,370,-0.0159266318045872,-0.07242103281245138,-0.17088643590116492,0.2102368840167395,1180,-0.4818317733045975,-0.033054341135197264,-0.008252674559413548,0.4536781523227757,0.4783906469903094,0.17405751252885013
40,240,0.0033928306256287843,0.01758558756590234,-0.07872175975722842,0.2109603421669738,1297,-0.4002830213491484,0.008476079285584723,0.002034738131876173,0.5104778440879454,0.6113980265639742,0.1739150828923695
25,330,-0.028297423457574578,-0.12925105244780277,-0.2274165292369035,0.21237428791845805,1215,-0.5321113159181681,-0.05317951829072991,-0.01324004422447093,0.4173077224871169,0.39638387130296454,0.17320024435009246
5,30,-0.027813161946089293,-0.15645253375735313,-0.22854729662876583,0.20920467076778956,1520,-0.5298094378115974,-0.052496539248098065,-0.01307748625166881,0.4187314631675553,0.40013827302845284,0.1730705423087528
25,140,-0.03385719905338125,-0.17472358287843914,-0.25769578018653827,0.20899526959423098,1405,-0.5544248822399587,-0.06106724308006009,-0.015085925455235509,0.40096184633937143,0.3599900711007748,0.17267627110732758
20,30,0.024476115908056872,0.1570294662744467,0.021692136096949234,0.20634740110663374,1520,-0.3078322095606879,0.07951122445239604,0.01694157906661622,0.5724632181512581,0.762186848226861,0.17206819823782235
20,240,-0.04460525677391536,-0.21117210103758055,-0.30433006109708927,0.21228680643975092,1310,-0.5964757624640641,-0.07478133996534804,-0.017999302229788836,0.36936229392916675,0.29140438151928544,0.17113229129463106
30,340,-0.018366713259019063,-0.08448972602862403,-0.18195405616161356,0.21085934586114055,1200,-0.4847066178760083,-0.03789243344665331,-0.009464245793741494,0.4465042532045026,0.47370172736915045,0.17044245903240665
20,140,0.011773489635364953,0.0676828107491716,-0.039429185615762696,0.20864012878182084,1410,-0.35783235197482055,0.03290225037056854,0.00756055414819114,0.5351171864227251,0.680635778941987,0.17039129681331144
25,40,0.023615525371834645,0.14958107655173314,0.017502537923196768,0.206571491957338,1505,-0.30362523391776497,0.07777853331594556,0.016445255956720438,0.5699330609395857,0.7690484959256647,0.16823859388001058
25,110,-0.03258191475299299,-0.171903646236658,-0.2534717423113678,0.20744685097244772,1435,-0.5392988483762686,-0.06041532417710746,-0.015010525648810114,0.40471121335393817,0.38466088554378475,0.16789958368462127
40,20,0.02306850880342437,0.1471621862232042,0.01489454432684035,0.2060156212966407,1517,-0.30370597056390936,0.07595671813956001,0.016062464947818284,0.5683248188578832,0.7689168131042635,0.1671523292692392
15,100,-0.012242834572800065,-0.06842600547593158,-0.1560472858956498,0.20662220677366433,1450,-0.4516083253514741,-0.027109408497444795,-0.006713868553822698,0.4645086062262778,0.5276855965454187,0.16685034539476887
30,60,-0.026976014573481977,-0.14837304927210104,-0.22827506796496588,0.20578688243208207,1480,-0.5107931654770433,-0.052812011586506565,-0.013196850697538265,0.42119269690518496,0.4311541315404261,0.16548864837150162
20,250,-0.040038182707537895,-0.19005978274581103,-0.2832769166122618,0.21194166974683568,1300,-0.5640192030337741,-0.07098726868195011,-0.017455878805911738,0.38278960331605844,0.34434157327616477,0.16465025033839148
35,200,0.005479383693491657,0.029438494393657644,-0.0688219974378018,0.2109880103324728,1338,-0.37194546659238703,0.014731685651908976,0.003441351768977186,0.5166123611085081,0.6576170527457749,0.16434353695222317
30,360,-0.0059203972521164605,-0.027421886653178462,-0.12377390049518068,0.2094173096946695,1180,-0.4198644101139529,-0.014100736117428101,-0.003434633152216315,0.48309672648669333,0.5794604536941564,0.16432957243243837
40,370,-0.013861066635027175,-0.06259416062917389,-0.16143974976662898,0.2097442958377687,1167,-0.4530822641974852,-0.030592825476358845,-0.007580863179836845,0.4597509644093265,0.5252815776136898,0.1642412018024216
5,180,-0.009146713150326113,-0.04872776017538383,-0.13886767523662338,0.20988839267786122,1370,-0.43264522032121533,-0.02114137108352932,-0.005189431424188314,0.47361127888600013,0.5586147382940603,0.163943473731982
40,340,-0.019337775196583973,-0.08858248319921747,-0.18785130544738193,0.2094091127176259,1197,-0.47395717641689394,-0.040800680227646595,-0.010172497866226387,0.4436493073726605,0.4912342463356995,0.16318424126015252
